NRO_NFS	VL_TOTAL	NRO_PEDIDO
15589	161,88	16120
15590	92,53	16121
15591	93,59	16123
15592	596,43	16124
15593	83,05	16122
15594	18,77	17331
15597	95,92	16128
15598	124,4	16130
15599	190,23	16131
15600	140,98	16132
15601	210,69	16133
15602	221,91	16134
15603	81,69	16137
15604	248,64	16210
15605	385,02	16221
15606	157,56	16222
15607	115,6	16223
15608	125,84	16224
15609	173,67	16231
15610	85,76	16802
15611	88,64	16803
15612	93,69	16804
15613	204,63	16805
15614	91,03	16807
15615	101,04	16808
15616	91,86	16852
15617	33,98	17368
15624	95,24	17343
15618	14,78	17369
15619	8,08	17372
15620	11,34	17373
15621	64,27	16740
15622	76,52	17363
15623	1341,28	16869
15625	95,24	17343
15626	93,42	17233
15627	86,22	17234
15628	97,52	17235
15629	93,82	17236
15630	75,33	17237
15631	155,0	17239
15632	75,02	17240
15633	230,28	17241
15634	136,74	17243
15635	104,4	17244
15636	85,76	17246
15637	2,26	17378
15638	6,67	17379
15639	14,75	17380
15640	0,83	17381
15641	307,56	17388
15642	16,73	17399
15643	28,71	17400
15644	28,71	17400
15645	7436,85	999999
15646	3500,0	16780
15647	17022,7	17193
15648	1821,73	16931
15649	1215,17	16932
15650	2702,66	16933
15651	1118,99	17013
15652	2086,56	17038
15653	4358,63	17039
15654	5383,01	16945
15655	4036,19	16946
15656	8009,8	16947
15657	1788,36	16948
15658	1737,44	16949
15660	53,05	17403
15659	3484,68	16519
15661	75,38	17405
15662	0,11	17406
15663	19,01	17411
15664	27,57	17414
15665	11,77	17415
15666	1412,18	16951
15667	3706,41	16950
15668	500,0	17165
15669	1206,92	16631
15670	38,28	17435
15671	104,4	17421
15672	125,08	17424
15673	6,0	17425
15674	2030,0	17227
15734	1577,05	17432
15675	3688,28	16940
15676	3068,93	16941
15677	5610,0	17256
15678	1300,91	16594
15679	5500,0	17186
15680	200,01	16965
15681	5254,01	16966
15682	643,73	16701
15683	1092,51	16702
15684	523,27	16703
15685	2087,52	16704
15686	1063,66	16705
15687	3941,62	16706
15688	3330,6	16707
15689	6069,97	16708
15690	2628,88	16592
15691	2649,76	16593
15692	6336,73	16755
15693	27389,89	17057
15694	9282,3	17153
15695	3480,38	16878
15696	518,83	16879
15697	1853,17	16883
15698	5243,33	16884
15699	1052,35	16885
15700	1175,67	16891
15701	3884,91	16893
15702	6209,1	16895
15703	369,1	16896
15704	6113,22	16897
15705	1062,28	16898
15706	6525,37	16902
15707	0,0	999999
15708	1492,0	999999
15709	25,32	17441
15710	26,16	17442
15711	34,97	17444
15712	35,85	17443
15713	20,36	17445
15714	2,69	17446
15715	35,64	16937
15716	22,11	17451
15717	9240,44	17087
15718	525,11	17088
15719	1932,34	17090
15720	3111,0	17091
15721	7195,11	17092
15722	190,37	16935
15723	95,24	17458
15724	282,78	17457
15725	5582,5	16939
15726	4,38	17449
15727	113,98	17450
15728	35,73	17454
15729	222,3	17455
15730	123,72	17456
15731	34,75	17459
15732	80,92	17460
15733	23,4	17461
15735	262,72	17433
15736	274,09	17434
15737	1507,0	17395
15738	638,86	17397
15739	304,85	17417
15740	9491,54	17271
15741	8255,06	17275
15742	8069,07	17276
15743	2388,6	17277
15744	421,9	17465
15745	1546,2	17278
15746	3339,9	17279
15747	234,03	17280
15748	602,13	17281
15749	583,6	17282
15750	2065,09	17283
15751	5383,53	17284
15752	1984,67	17285
15753	2599,69	17286
15754	1565,35	17287
15755	664,56	17288
15756	34,45	17470
15757	246,08	17471
15758	43,45	17475
15759	20,72	17476
15760	91,66	17477
15761	2530,82	17478
15762	409,21	17480
15763	56,14	17481
15764	15,34	17484
15765	2927,8	17028
15766	3874,18	17252
15767	7504,1	17257
15768	7169,0	17242
15769	283,99	17245
15770	176,0	17247
15771	371,02	17248
15772	1000,0	17226
15773	6921,43	16599
15783	876,1	17510
15774	2400,0	17213
15775	285,53	17440
15776	97,5	17489
15777	299,14	17491
15778	2,99	17507
15779	71,21	17509
15780	1400,0	999999
16550	4232,47	999999
17761	702,33	19742
15781	33500,0	999999
15782	1400,0	999999
15784	384,63	17077
15785	383,18	17078
15786	4014,22	17079
15787	1247,62	17080
15788	6707,5	17081
15789	3571,21	17082
15790	2172,75	17083
15791	7691,17	17084
15792	323,9	17202
15793	287,98	17203
15794	474,3	17204
15795	1112,07	17205
15796	6399,88	17206
15797	2814,76	17207
15798	4972,52	17208
15799	4139,45	17209
15800	2675,64	17210
15801	1549,4	17211
15802	1785,46	17228
15803	5742,06	17229
15804	12620,18	17230
15805	5,84	17511
15806	590,0	17419
15807	100,0	17473
15808	420,0	17474
15809	440,0	17485
15810	78,25	17513
15811	100,0	17514
15812	101,02	17515
15813	81,43	17516
15814	96,48	17517
15815	79,84	17519
15816	259,08	17520
15817	110,24	17521
15818	75,22	17522
15819	86,11	17524
15820	116,22	17523
15821	75,22	17525
15822	75,22	17526
15823	75,22	17527
15824	145,27	17549
15825	46,76	17545
15826	780,28	16835
15827	1574,78	17291
15828	1653,2	17293
15829	2660,54	17294
15830	2463,31	16776
15831	3832,76	16775
15832	1507,42	17097
15833	1320,74	17098
15834	9607,39	17099
15835	131,42	17518
15836	112,08	17543
15837	111,49	17550
15838	123,93	17552
15839	89,07	17571
15840	105,22	17572
15841	112,54	17573
15842	83,15	17574
15843	85,67	17575
15844	509,66	17554
15845	509,08	17555
15846	509,66	17556
15847	536,46	17557
15848	14,46	17576
15849	759,15	17466
15850	2000,0	17430
15851	28,99	17578
15852	1859,07	17177
15866	1482,07	16924
15853	12683,4	17032
15854	11316,59	17178
15855	11500,0	999999
15856	13000,0	999999
15857	337,73	17592
15858	355,59	17593
15859	9,67	17594
15860	113,47	17595
15861	108,99	17596
15862	99,2	17597
15863	99,0	17599
15864	51,76	17619
15865	204,44	17617
15867	796,08	16925
15868	11664,75	16927
15869	10064,85	16929
15870	5868,42	16928
15871	11822,49	16930
15872	15995,83	17354
15873	8044,56	17130
15874	4932,74	17131
15875	1044,62	17187
15876	775,16	17189
15877	6257,94	17190
15878	6102,17	17191
15884	1311,04	17118
15885	9504,13	17120
15886	6567,93	17199
15887	667,37	17198
15888	5624,84	999999
15889	16454,84	17183
15890	15170,0	17184
15891	36,15	17630
15892	31,4	17635
15893	57,24	17637
15894	24,25	17646
15895	78,7	17647
15896	127,08	17648
15897	113,53	17631
15898	19,34	17654
17762	696,2	19744
15899	1062,56	17014
15900	3026,56	17016
15901	1804,3	17017
15902	8402,96	17018
15903	10089,27	17155
15904	393,68	17019
15905	273,03	17656
15906	207,55	17657
15907	240,34	17659
15908	373,88	17660
15909	4269,34	17225
15910	10774,88	17416
15911	1340,0	17060
15912	4785,66	17061
15913	3108,61	17062
15914	4201,18	17063
15915	2524,55	17064
15916	62,57	17693
15917	397,36	17709
15918	81,7	17714
15919	889,17	17722
15920	1000,0	17498
15921	2190,0	17499
15922	10280,0	17500
15923	21280,0	17501
15924	11970,0	17502
15925	3829,99	17503
15926	4195,0	17504
15927	4195,0	17505
15928	4670,01	17225
15929	3060,0	17506
15930	10518,37	16855
15931	1137,05	16814
15932	11606,11	16816
15933	2232,35	16817
15934	6085,07	16856
15935	3349,72	16857
15936	6201,12	16858
15937	3182,44	17353
15938	9095,04	17352
15939	3998,99	17290
15940	88,13	17658
15941	3156,42	17292
15942	301,09	17626
15943	145,38	17632
15944	94,86	17633
15945	150,44	17634
15946	37,78	17636
15947	1044,56	17412
15948	3809,37	17003
15949	9315,75	17004
15950	7000,0	17031
15951	18017,16	16991
15952	3518,01	17085
15953	5334,75	16992
15954	211,97	16993
15955	186,84	17723
15956	125,82	17724
15957	269,36	17725
15958	60,74	17734
15959	465,8	17733
15962	198,75	17752
15960	1484,69	17749
15961	13000,0	999999
15963	2,94	17758
15964	24,43	17750
15965	1647,7	17625
15966	9,85	17627
15967	25057,0	999999
15968	1190,0	17321
15969	9900,0	17324
15970	1767,0	17323
15971	3630,0	17326
15972	8570,0	17325
15976	37,78	17778
15977	301,09	17779
15978	150,44	17780
15979	11097,75	17300
15980	1834,27	17303
15981	2581,02	17305
15982	5491,77	17306
15983	4520,13	17307
15984	1220,81	17309
15985	267,2	17777
15986	8695,5	999999
15987	8695,5	17223
15988	14500,0	999999
15989	35000,0	999999
15990	8,84	17689
15991	27,47	17681
15992	397,04	17781
15993	862,69	17548
15994	20000,0	999999
15995	2000,0	999999
15996	23885,1	999999
15997	90,41	17751
15998	6,72	17600
15999	11,37	17655
16000	117,11	17783
16001	104,88	17787
16002	782,52	17788
16003	11,7	17790
16004	51,44	17812
16860	7529,22	18689
16005	397,82	16566
16006	397,62	16567
16008	3668,43	16569
16009	5675,89	16570
16010	1190,29	17533
16011	1177,07	17534
16007	9360,24	16568
16012	10989,92	999999
16013	2880,39	17383
16014	6697,61	17386
16015	561,8	17376
16016	9586,61	17390
16017	0,0	999999
16018	378,0	17224
16019	204,12	17828
16020	161,49	17829
16021	281,72	17816
16022	194,32	17826
16023	7,87	17827
16024	6977,11	17482
16025	1692,89	17483
16026	9640,0	17537
16027	102,34	17818
16028	17,0	17839
16029	224,35	17840
16030	95,86	17850
16031	129,31	17789
16032	83,93	17843
16033	179,31	17856
16034	3000,0	999999
16035	7026,15	17679
16036	859,58	17685
16037	19333,41	17686
16038	1007,33	17684
16039	10084,17	16926
16040	21000,0	17422
16041	3448,15	17691
16043	321,69	17868
16044	158,66	17869
16045	847,12	17885
16042	1012,03	17852
16046	25520,54	17652
16047	2823,51	17452
16048	893,74	17453
16049	84,25	17870
16050	226,64	17876
16051	50,92	17878
16052	12,03	17883
16053	21,0	17897
16054	8,46	17901
16055	38885,19	17782
16056	101,16	17904
16057	215,33	17923
16058	48,19	17913
16059	198,38	17929
16060	12,92	17930
16061	33,46	17938
16062	19,73	17943
16063	32,33	17954
16064	7765,0	999999
16065	4500,0	999999
16066	9665,0	999999
16067	12526,93	17845
16068	1494,55	17745
16069	196,03	17853
16070	35,43	17842
16071	52,31	17854
16072	20,38	17896
16073	162,93	17899
16074	15,42	17902
16075	39,64	17958
16076	3364,06	17663
16077	21000,0	17664
16078	18,38	18025
16079	28,73	18009
16080	360,06	17748
16081	3,16	17997
16082	764,71	17200
16083	720,57	17740
16084	531,17	17741
16085	614,69	17583
16086	614,69	17584
16087	7487,56	17586
16088	6588,43	17587
16089	5235,82	999999
16090	5235,82	17431
16091	400,0	17699
16092	5000,0	17703
16093	3396,0	17726
16094	969,49	17716
16095	617,28	17717
16096	1406,82	17718
16097	1452,28	17719
16098	13960,66	17720
16099	61,96	18038
16100	44,39	18039
16101	148,84	18040
16102	4,41	18035
16103	10,95	18037
16104	375,93	18041
16105	461,13	17487
16106	222,27	17570
16107	75,23	17746
16108	9,83	17844
16109	81,68	18036
16110	1411,91	17387
16111	489,18	18044
16112	14000,0	999999
16113	14000,0	999999
16114	313,55	18047
16115	2483,09	18042
16116	2000,01	17767
16117	7822,53	17768
16118	8935,39	17769
16119	6157,75	17770
16120	1917,15	17332
16121	8973,03	17333
16122	772,25	17335
16123	4521,7	17336
16124	13938,24	17337
16125	2720,44	17334
16126	10217,78	17338
16127	13509,84	17339
16128	8552,02	17567
16129	7073,33	17566
16130	2453,79	17436
16131	7184,28	17437
16132	1131,21	18078
16133	142,6	18079
16134	12526,93	17845
16135	3179,29	18033
16136	118,66	18045
16137	1494,55	17745
16138	196,03	17853
16139	35,43	17842
16140	52,31	17854
16141	20,38	17896
16142	162,93	17899
16143	15,42	17902
16144	3798,22	17577
16145	4341,24	17580
16146	19948,4	18023
16147	5885,28	18024
16148	126,93	18055
16149	399,94	18071
16150	18,81	18074
16151	333,59	18085
16152	443,07	17942
16153	600,0	17706
16154	550,0	17707
16155	10950,0	17708
16156	2000,0	17711
16157	12900,0	17710
16158	14999,99	17712
16159	10412,31	17774
16160	2087,69	17775
16161	34000,0	999999
16162	8800,0	999999
16163	45752,37	999999
16164	7500,0	999999
16165	52,92	18086
16166	17,78	18087
16167	139,1	18098
16171	7129,08	17540
16168	10297,96	17814
16169	10644,19	17813
16170	487,7	17539
16172	6707,21	17541
16173	9390,02	17727
16174	8981,37	17728
16175	10900,0	999999
16176	26245,81	999999
16177	25333,0	999999
16178	20000,0	999999
16179	12000,0	999999
16180	1011,0	999999
16181	7620,39	999999
16182	393,1	18092
16183	86,82	18115
16184	165,83	18116
16185	127,27	18117
16186	78,58	18118
16187	52,19	18122
16195	221,3	18121
16189	13605,85	17605
16190	2420,15	17546
16191	466,7	17547
16192	2143,14	17847
16193	3357,98	16638
16196	3,9	18139
16188	11754,24	17604
16194	11754,24	16639
16197	319,12	18128
16198	24,9	18143
16199	16,62	18145
16200	654,75	17548
16201	4497,7	16640
16202	4333,4	16641
16203	14486,72	16688
16204	20000,0	999999
16205	175,02	18104
16206	636,04	18113
16207	463,74	18105
16208	242,71	18111
16209	876,97	18114
16210	978,95	18108
16211	885,21	18126
16212	2957,82	18140
16213	3499,01	17173
16214	8570,15	17174
16215	467,57	17688
16216	3448,15	17677
16217	95,24	18184
16218	35659,91	17760
16219	41281,24	17837
16220	482,06	17975
16221	499,06	17976
16222	515,71	17977
16223	463,99	17398
16224	2190,0	17394
16225	4966,39	17396
16226	7958,35	17375
16227	95,24	18212
16228	67,2	18148
16229	50,28	18154
16230	46,47	18043
16231	34,97	18175
16232	1117,38	18177
16233	15,57	18178
16234	44,62	18179
16235	162,73	18181
16247	24805,38	999999
16248	249,3	18209
16249	730,91	18211
16250	9,79	18215
16251	121,59	18220
16252	9,46	18222
16253	9600,0	17838
16254	1986,52	17830
16255	2146,55	17831
16256	776,89	17833
16257	159,79	17834
16258	30011,74	17835
16259	2174,69	17792
16260	2174,69	17793
16261	3870,29	17794
16262	11688,59	17795
16263	3592,24	17797
16264	775,06	17803
16265	444,83	17804
16266	7004,92	17805
16267	7248,11	17806
16268	9124,14	17807
16269	1648,73	17808
16270	3772,98	17629
16271	19980,61	17628
16272	14500,0	17815
16273	9292,32	17528
16274	7469,39	17529
16275	3426,83	17588
16276	10988,28	17589
16277	6279,52	17585
16278	154,05	18236
16279	385,59	18235
16280	2238,36	17939
16281	14370,88	17753
16282	132,59	18239
16283	220,17	18244
16294	389,63	18216
16295	321,76	18217
16296	650,45	18218
16297	513,18	18219
16298	338,74	18221
16299	88,97	18228
16300	176,0	18214
16301	22699,21	17678
16302	511,87	17680
16303	3815,23	17682
16304	2324,08	17683
16305	13000,0	17618
16306	100,09	17887
16307	1335,98	17890
16308	1288,76	17891
16559	7636,6	18338
16309	1535,85	17888
16310	1561,33	17889
16311	16,36	18260
16312	78,2	18264
16313	14,35	18265
16314	29,6	18268
16315	230,9	18269
16316	136,9	18141
16317	10100,01	17495
16318	4017,05	17154
16319	5338,19	17377
16320	2927,76	17801
16321	29662,24	17800
16322	543,35	17819
16323	6370,0	17821
16324	9926,41	17015
16325	7778,54	17002
16326	4175,72	17921
16327	5413,39	17848
16328	7586,62	17849
16329	1494,74	17924
16330	707,66	17925
16331	14392,45	17960
16332	3532,05	17961
16333	6646,59	17962
16334	1933,88	17964
16335	2721,78	17963
16336	12,95	18066
16337	299,12	18048
16338	21,24	18049
16339	82,68	18050
16340	236,48	18275
16341	27,74	18287
16342	584,9	18292
16343	13947,23	17933
16344	7117,45	17935
16345	2042,5	17936
16346	22892,82	17937
16347	1950,39	17944
16348	1937,2	17945
16349	27656,78	17946
16350	18696,55	17947
16351	16515,39	17948
16352	5475,28	17949
16353	4982,56	17950
16354	6785,86	17953
16355	120,96	18270
16356	403,52	18223
16357	3603,48	17348
16358	356,52	17347
16359	10000,0	999999
16360	41,44	18272
16361	724,54	18274
16362	182,2	18281
16363	55,78	18284
16364	35,99	18285
16365	85,87	18286
16366	114,42	18290
16367	17,0	18289
16368	0,0	999999
16369	431,55	17927
16370	5233,19	18032
16371	1210,3	18301
16372	247,3	18302
16373	114,2	18308
16374	1017,66	17920
16375	1375,97	17919
16376	2920,09	17922
16377	533,82	17926
16378	4217,29	17796
16379	11929,24	17798
16380	22252,97	17799
16381	687,98	17919
16382	5314,21	18076
16383	293,68	18297
16384	3746,85	18103
16385	6626,75	18082
16386	3623,9	18182
16387	4390,0	17820
16388	3630,0	17822
16389	4600,0	17704
16390	11632,64	17535
16391	59,88	18316
16392	197,7	18317
16393	33,34	18319
16394	92,03	18320
16395	74,92	18321
16396	7,34	18322
16397	41,23	18323
16398	33,86	18324
16399	9,12	18325
16400	195,72	18123
16401	3109,14	18124
16402	1032,67	18125
16403	492,9	18129
16404	1017,41	18130
16405	527,46	18131
16406	553,24	18132
16407	624,16	18133
16408	1168,65	18134
16409	885,15	18135
16410	644,82	18375
16411	391,54	18376
16412	286,57	18326
16413	2,79	18327
16414	19,85	18358
16415	78,09	18359
16416	277,0	18360
16417	85,0	18361
16418	193,95	18362
16419	6,5	18364
16420	90,6	18381
16421	30455,17	18156
16422	95,24	18213
16423	12934,73	17581
16424	20534,58	17590
16425	11988,34	17582
16426	2528,63	17898
16427	4603,98	17900
16428	769,25	18365
16429	449,31	18303
16430	15,38	18288
16431	7061,9	18016
16432	1313,22	18017
16433	4716,31	18018
16434	24626,88	18021
16435	23387,47	18019
16436	13500,15	18020
16437	9400,0	17536
16438	940,0	17538
16439	12013,71	16982
16440	16902,88	16984
16441	13000,0	18063
16442	4443,44	17951
16443	49,33	18363
16444	28,44	18371
16445	9,96	18377
16446	30,44	18378
16447	53,37	18380
16448	1116,23	18383
16449	3,25	18385
17763	692,68	19747
16450	35,91	18374
16451	26,96	18387
16452	182,5	18234
16453	84,5	18173
16454	228,05	18318
16455	306,77	18392
16456	700,75	18054
16457	12663,17	18258
16458	17553,48	17836
16459	1164,28	17832
16460	16500,0	999999
16461	9430,0	999999
16462	6010,53	16889
16463	291,2	18091
16464	42600,38	999999
16465	1409,92	17697
16466	561,2	17701
16467	8137,44	17696
16468	6806,99	17694
16469	527,93	18398
16470	126,29	18408
16471	907,62	18394
16472	174,76	18395
16473	4,84	18397
16474	202,64	18404
16475	360,36	18403
16476	46,8	18410
16477	38,39	18417
16478	594,61	18418
16479	85,37	18414
16480	40,14	18411
16481	450,0	17350
16482	873,0	17349
16483	388,08	17738
16484	1011,91	17739
16485	8939,3	18001
16486	2188,93	18002
16487	1505,33	18003
16488	781,9	18004
16489	7769,71	18005
16490	871,03	18006
16491	2275,77	18007
16492	9020,27	18008
16493	1392,77	17857
16494	6401,86	18279
16495	14000,0	18083
16496	10900,0	18194
16497	30796,22	18168
16498	3203,79	18169
16499	45,32	18430
16500	66,78	18431
16501	16776,35	17764
16502	3522,02	17763
16503	5719,56	18314
16504	9960,23	18315
16505	284,75	17892
16506	5202,75	17893
16507	1209,48	17915
16508	3400,0	17884
16509	1011,0	17880
16510	9537,06	17881
16511	9784,18	17894
16512	1212,82	17895
16513	6371,85	17956
16514	7628,15	17957
16515	141,66	18409
16516	1245,62	18455
16517	371,47	18458
16518	1931,81	17702
16519	746,65	17695
16520	9009,45	17721
16521	7023,37	17094
16522	7023,37	17094
16551	3429,25	18329
16552	750,93	18330
16553	750,93	18331
16554	1181,69	18332
16555	1091,43	18333
16556	11745,85	18334
16557	4896,86	18335
16558	3002,76	18336
16560	5412,9	18339
16562	5134,29	18341
16563	17687,9	18342
16564	11736,66	18346
16565	17683,02	18349
16566	3002,76	18351
16567	1180,02	18278
16568	11,11	18504
16569	23660,0	999999
16570	4500,0	18294
16571	570,86	18011
16572	12832,05	18013
16573	9693,91	18014
16574	563,18	18015
16575	8088,89	18295
16576	1576,11	18296
16577	1867,08	18466
16578	4,73	18549
16579	344,31	18553
16580	49,5	18554
16581	20,4	18556
16582	199,08	18555
16583	9,73	18557
16584	202,73	18558
16585	21,38	18559
16586	23,14	18561
16587	11,86	18563
16588	230,26	18566
16589	517,14	18567
16590	836,68	18570
16591	453,28	18571
16592	1230,51	18384
16593	908,91	18093
16594	529,54	18094
16595	8767,96	18095
16596	9514,8	18096
16597	2100,79	18097
16598	217,14	18155
16599	5316,1	18165
16600	3958,22	18166
16602	15723,46	18137
16603	18363,9	18138
16604	4028,56	18489
16605	456,08	18442
16606	74,0	18401
16609	4896,86	18348
16610	5134,29	18350
16611	5496,61	18352
16612	1091,43	18353
16613	5412,9	18354
16614	750,92	18355
16615	750,93	18356
16616	1181,79	18357
16617	9,8	17846
16618	41,2	18273
16619	35,18	18174
16620	184,8	18415
16621	96,78	18306
16623	15561,8	17269
16624	5306,05	17270
16625	8811,17	17274
16627	966,6	16281
16628	30682,07	16098
16629	7012,49	15980
16630	620,12	15981
16631	2858,21	15982
16632	1028,47	15979
16633	1724,5	15983
16634	4309,38	17872
16635	3174,37	17874
16636	4185,26	17871
16637	4626,68	17873
16638	3506,87	18157
16639	2443,05	18158
16640	7209,34	18160
16641	1830,75	18161
16642	3991,41	18162
16643	0,0	999999
16644	29000,0	999999
16645	9,75	18588
16646	66,33	18592
16648	7,58	18604
16649	153,2	18608
16650	3,86	18616
16651	42,44	18621
16652	47,38	18622
16653	31,04	18625
16655	90,19	18627
16656	7,23	18641
16657	34,14	18661
16658	93,31	18589
16659	73,68	18593
16660	59,69	18596
16661	59,93	18597
16662	24,05	18598
16663	47,77	18609
16664	235,86	18610
16665	21,39	18614
16667	795,08	18107
16668	10179,55	18109
16669	1841,5	18110
16670	902,63	18112
16671	3000,0	18695
16672	33,47	18615
16673	122,4	18617
